prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
16x12E,16.0,12.0,540.0,0.02248251028806584,1.3697560975609757,2292.079397300603,2292.079397300603,4.422576832374662,73.70912358886378,64.00792320637088,12.115703166154196,0.754010790886239,20.93093835062335,True,0.1992151726294893
16x12E,16.0,12.0,820.0,0.00975,2.08,2292.079397300603,2292.079397300603,2.912428645710143,73.70912358886378,64.00792320637088,12.115703166154194,0.754010790886239,38.128984471530096,True,0.13119047953649293
16x12E,16.0,12.0,860.0,0.008864115738236884,2.1814634146341465,2292.079397300603,2292.079397300603,2.7769668482352525,73.70912358886378,64.00792320637088,12.115703166154196,0.754010790886239,38.34134017994983,True,0.12508859676735373
16x12E,16.0,12.0,500.0,0.0262236,1.2682926829268293,2292.079397300603,2292.079397300603,4.776382978964635,73.70912358886378,64.00792320637088,12.115703166154196,0.754010790886239,18.172938916867906,True,0.2151523864398484
16x12E,16.0,12.0,900.0,0.008093703703703702,2.282926829268293,2292.079397300603,2292.079397300603,2.6535460994247972,73.70912358886378,64.00792320637088,12.115703166154198,0.754010790886239,38.34134017994983,True,0.11952910357769357
16x12E,16.0,12.0,280.0,0.08362117346938774,0.7102439024390245,2292.079397300603,2292.079397300603,8.529255319579706,73.70912358886378,64.00792320637088,12.115703166154198,0.754010790886239,5.703566181764055,True,0.3842006900711579
16x12E,16.0,12.0,300.0,0.07284333333333333,0.7609756097560976,2292.079397300603,2292.079397300603,7.960638298274391,73.70912358886378,64.00792320637088,12.115703166154196,0.754010790886239,6.607712789568431,True,0.3585873107330807
16x12E,16.0,12.0,620.0,0.017054890738813736,1.5726829268292684,2292.079397300603,2292.079397300603,3.851921757229544,73.70912358886378,64.00792320637088,12.115703166154194,0.754010790886239,26.49888981414937,True,0.17350998906439388
16x12E,16.0,12.0,600.0,0.018210833333333332,1.5219512195121951,2292.079397300603,2292.079397300603,3.9803191491371956,73.70912358886378,64.00792320637088,12.115703166154196,0.754010790886239,25.143447754925354,True,0.17929365536654035
16x12E,16.0,12.0,520.0,0.024245192307692308,1.3190243902439025,2292.079397300603,2292.079397300603,4.592675941312149,73.70912358886379,64.00792320637088,12.115703166154196,0.7540107908862389,19.538587316242197,True,0.20687729465370042
16x12E,16.0,12.0,720.0,0.012646412037037036,1.8263414634146342,2292.079397300603,2292.079397300603,3.3169326242809967,73.70912358886379,64.00792320637088,12.115703166154198,0.7540107908862389,32.781668775120735,True,0.14941137947211697
16x12E,16.0,12.0,760.0,0.011350242382271468,1.9278048780487806,2292.079397300603,2292.079397300603,3.142357223003049,73.70912358886379,64.00792320637088,12.115703166154196,0.7540107908862389,35.00978087358021,True,0.141547622657795
16x12E,16.0,12.0,800.0,0.01024359375,2.029268292682927,2292.079397300603,2292.079397300603,2.985239361852897,73.70912358886379,64.00792320637088,12.115703166154196,0.7540107908862389,37.08924993888014,True,0.13447024152490528
